Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
"223 Powell Ridges
East Richardtown, RI 90715-2178",White,32.2007986439653,12.276981712742,38.232606227104,3.31646474470291,478.885391320148
"022 Taylor Mews Suite 692
Hallberg, NJ 53614",MediumSeaGreen,34.713316506562,12.0388082398665,37.6352994096543,4.63246094597221,612.385229896361
"56674 Melanie Flats
Schneiderberg, IN 66532",MediumPurple,32.7125123269357,11.7244738568346,37.1531516040601,3.3084430006746,476.766724154763
"1279 Douglas Mountains
Port Christopherberg, RI 32811-8325",LightGreen,33.6948976509675,11.2026698997356,35.4939640800513,4.01598664044578,505.119637528204
"222 Jason Park
Dominguezshire, NC 98241",Tan,31.5702008293203,13.3780633288936,36.3378000311648,4.36936679379098,545.945492141405
"6009 Heather Park
Howardhaven, SD 51705-2993",LawnGreen,33.4594768489643,11.388612618641,37.9091387175598,2.56663984381683,434.021699752719
"19123 Craig Isle Apt. 719
Millsmouth, SC 94194",LightSkyBlue,31.8209982016721,10.7710740625996,37.2786397937076,3.51903243395392,424.675281013213
"16068 Kelly Parks
Wrightside, NH 21447",BurlyWood,32.7332241639815,11.818571762285,37.1020313268591,1.50385442122529,352.550108163
"89300 Amber Centers Apt. 879
Victoriaton, VT 98394",Peru,32.4071482999967,13.808798675106,37.4267689174539,5.03995526366293,662.961087805895
"1576 Lane Shoal
Rogerton, PR 63867-3426",Thistle,33.5060922813094,11.6598328408714,37.281392829986,4.47871260846301,560.56016062426
"120 Micheal Fort Apt. 762
East Patrickbury, WY 65946",DarkMagenta,30.8364326747734,13.1001095385428,35.9077214296797,3.36161298453819,467.50190042699
"338 Graham Loaf Suite 236
East Toddton, FM 43566-4238",LemonChiffon,34.8784949541703,13.0678956849995,36.6782222744039,1.92071547817565,504.870432393372
"2302 Joshua Park
Millerbury, WA 30239-8144",MediumVioletRed,34.0072119722217,12.4943229332694,36.0454594204862,4.33071446186056,590.56271964715
"70562 Gonzalez Stravenue
Elizabethland, WI 40700-9149",Teal,31.5257524169682,11.3400359319788,37.0395136532246,3.81124817080723,443.965626809882
"7613 Miguel Knoll Suite 762
West Katherine, WV 19406",SlateGray,31.0472221394875,11.1996609623005,38.6887090994244,3.08876395753158,392.497399189021
"981 David Square
New Jacquelinetown, AK 66018-4092",Turquoise,34.5957766943926,11.3324877780942,35.4598627971447,4.54169525670607,568.717575930522
"297 Francis Valley
South Lindsey, NY 13669-5367",Gainsboro,34.9676098871772,13.9194943960882,37.9520131868831,5.06669686402098,712.396326809664
"Unit 4065 Box 2267
DPO AE 69180-7372",Orchid,32.2952476262205,11.0313583404092,38.2529782733347,3.10746868270746,413.29599918103
"988 Matthew Plaza
Lake Jacobshire, AL 37889",Yellow,33.3242405218497,11.0845840864219,36.7760165768687,4.74698970293514,562.082045392938
"870 Dennis Throughway
Wilsonport, PW 12658",AntiqueWhite,32.9034543330142,10.5426454239831,35.5338635002631,3.09182686954579,412.012931298847
"50593 Wells Roads Apt. 110
South Amy, MI 06969-2026",AliceBlue,32.5594931301133,11.7977955148802,37.7773657967765,3.19562577637199,468.668465599127
"15863 Harrington Glens Suite 012
Marystad, LA 50652-8210",Tomato,31.7656188210424,12.4426165482946,38.1317120256365,3.85027963909643,496.554081635607
"9580 Clark Trail Suite 687
Williamsside, FM 57367",PapayaWhip,34.0816461967962,12.1045424280627,36.059645979865,3.97452248048353,548.518529275807
"1470 Kathleen Pass
South Christopherberg, SD 22850",MediumSeaGreen,33.304431285296,12.3784902228087,38.7642971744625,3.84384892149529,536.130896855021
"1995 Susan Locks Suite 760
East Cheryl, AR 37103-5176",BlueViolet,34.3307504436785,13.72245367623,35.7731163912468,2.90900846048508,558.427257175324
"20888 Erin Via
Grahamville, NH 72913-6101",Tomato,32.0789475795694,12.725909323594,36.5446640987187,1.13909353842457,357.863718638392
"03065 Henry Courts Suite 443
Derekstad, VT 88473",DarkSlateGray,33.6057989989124,13.6851188996236,34.8919832674911,2.68528483610908,529.056663198531
"1416 Rachel Crescent
West Laurieside, IL 81119-7229",Gold,32.7451504808358,10.012583366223,38.3549598702645,3.10891144918127,387.357072736422
"20618 David Square
Gayland, HI 78719-9628",Moccasin,32.1223647957978,11.4355338743003,36.2235574623022,4.85284240715643,528.93361856502
"2781 Matthew Wells Apt. 569
Potterview, KS 50763-8282",MediumSeaGreen,32.5308294411028,12.3546070817599,37.1223452081676,2.30755242118396,420.916159532693
"13044 Woods Heights
Andreamouth, ND 52317-6007",LightGreen,31.7366356860503,10.7485336554158,35.7387074712145,4.83552866742221,496.933446255532
"791 Allen Trafficway Suite 776
Christopherland, DC 41460",Orange,34.1175666941893,11.5918716651222,37.7436196995499,3.678589398954,519.372976801355
"36192 Ho Spring
New Michael, RI 65851-6369",Cyan,33.6366244581284,11.236506758754,37.6750207329081,5.25470892594112,591.43773556845
"40494 Robert Park
Heatherside, IL 70364",SlateBlue,34.334864533058,11.1094563331684,38.5858547573327,3.89289148021126,502.409785302905
"446 Daniel Rest Suite 644
Port Matthewhaven, MN 89465",BlanchedAlmond,34.8149839437289,12.1149449551949,36.2887239503869,4.38945522641652,604.334840068855
"96393 Joshua Rapids
Jonesview, VA 58733",LavenderBlush,34.6426697580922,11.8664812051817,37.7177705700587,4.00332503902328,555.068394054576
"Unit 7032 Box 7016
DPO AE 44749-2992",Navy,32.8369407670214,10.256549031288,36.1439084563416,0.789519907881691,256.670582290056
"4800 Ashley Spur Apt. 347
Dannyfort, GA 23352",MediumBlue,32.299647163505,12.1685964728606,37.0736161721957,4.40336983086647,547.110982362946
"13693 Cox Falls Apt. 693
Padillaview, PW 28998-0386",Moccasin,31.9480174211614,13.0853568923688,37.6056528004133,2.64859677020332,461.920876892898
"40288 Stephens Corner Apt. 221
West Stephanie, OK 55617-4332",CadetBlue,32.7273191961247,13.0133756273497,36.6512779170151,2.36784822438522,458.37691065063
"63872 Chavez Lodge
Danielton, NJ 85847",MediumTurquoise,33.9462406199367,10.9839767277944,37.9514894585739,3.05071297321802,436.283498146751
"28942 Bradford Crescent
New Morganfurt, MD 77162-0478",DarkGreen,32.3514781507661,13.1051585223073,35.5748416670618,3.64149716154009,532.935218837664
"1768 Rosales Ford Apt. 793
Lake Markbury, SC 31567",RoyalBlue,34.1737520236766,12.1447485367049,37.2580314587112,3.39736309281908,512.552534356401
"496 Bush Turnpike Apt. 674
Donnabury, OR 32596-0079",DarkGoldenRod,32.9751818262578,13.9099155110291,37.7922375431303,4.29768652428552,630.422763229923
"981 Matthew Valley Apt. 621
Lake Tracyburgh, NM 33288-1364",Thistle,32.0047530203648,11.3952094344409,37.3328144558052,3.80336499906518,463.74598112063
"2583 Mark Springs
Lake Robert, AL 40928",White,34.1970596945087,13.0335661826872,37.0767951560133,2.63341998871744,493.18021624931
"04140 Cameron Brooks Apt. 724
South Laurenberg, HI 08562",MediumSpringGreen,33.1772046660604,11.6227771730311,35.9688956904968,3.6340937273576,501.209172681653
"2086 Lisa View
Ortegabury, MI 43544",WhiteSmoke,32.6932395388713,12.6007504015639,37.3701182236015,3.46701406600971,501.928264873244
"388 Kelly Pike
West Jeffery, DE 44039-7785",BurlyWood,31.6253601348306,13.1879109851594,37.0670899674192,1.49431089519951,376.336900756924
"USCGC Hernandez
FPO AE 53064",YellowGreen,31.2606468698795,13.2667603529445,36.9711950974572,2.26725111444705,421.326631256951
"91425 Roy Trail
Rivaston, NE 34949-2588",White,31.7207699002873,11.7523431718501,38.5736052263468,5.02393420060666,538.774933478023
"16763 Melissa Creek Suite 367
North Keithland, PW 29458",Cyan,32.9226107583494,11.5681163420984,36.9093782069525,2.47175066972003,398.163468533652
"81814 Pratt Squares Suite 460
North Robert, GU 77741-1307",SlateBlue,32.6862450903902,12.6385721221921,36.097220934711,4.29773748197121,571.471034115425
"2380 Fisher Neck Suite 233
Brianland, AZ 34453-0625",LightSkyBlue,34.0509467585606,11.3886445751715,39.0815647456816,2.43695887578646,451.6286105402
"22630 Bell Centers Suite 030
North Danielport, FM 31756",DarkTurquoise,32.4545525375511,11.8229832983239,36.9461257816927,3.65698392668814,490.6004425004
"0030 Mathis Square Suite 154
South Jadehaven, AR 33997-4450",Gainsboro,31.2834474760582,12.725677367223,35.9656674642362,5.00024336051445,591.781089425667
"76778 Underwood Knoll
New Gregory, ID 57323",LightCyan,32.9800291984536,11.2011597660032,37.6893369789496,2.41283096097093,409.070472053318
"61629 Johnson Underpass
New Eric, MI 92352-5044",LightCoral,31.9096268275227,11.3472636114627,36.3236524681982,5.31435414117021,563.446035673239
"30242 Rubio Forest
Port Kyleland, VA 18339-5779",Turquoise,34.4024096482436,14.2209791081673,37.5231966504905,4.07777509801043,647.619455725193
"17463 George Ports
East Julianborough, WY 68291",DarkOliveGreen,32.9597643110742,11.5462757595104,36.9479536928456,3.27507068130953,448.340425011048
"PSC 1634, Box 8167
APO AA 49814",Teal,33.7801567632951,11.9176361831015,36.8447338150445,3.6349960063069,518.786483092081
"12641 Greer Track Apt. 183
North Mitchell, IA 77991-6276",DeepPink,32.6729435250038,12.2760569844632,37.1927935322278,3.98247151310706,523.633935135724
"311 Savannah Ramp Suite 245
Carlsonbury, LA 08453-6035",MediumTurquoise,32.7285207631379,10.1317124619272,34.8456123933128,3.28770182407441,393.857370986087
"3751 Green Loaf
New Julia, VT 20897",DarkCyan,33.4099225878648,12.0269422226156,36.1338942900942,2.31334988458064,426.154547713103
"14889 Page Prairie
Dennisville, NV 27982-4210",PeachPuff,31.7242025238452,13.1722874952631,36.1997534739162,3.55781369818669,503.387887287961
"193 Ashley Plaza Suite 706
Hernandezport, WV 71270-7338",Aqua,32.7111192992953,12.3262913854769,36.6738783576654,3.35027928754491,482.602467329483
"PSC 6338, Box 7637
APO AA 22066",MediumTurquoise,33.1366552476793,13.8913134217785,39.2207129509857,2.90709493482203,524.797627569804
"360 Albert Spring
South Tylerbury, VA 92641-9077",HotPink,34.3793943849641,12.9309285413082,36.3602471979343,3.79271195515159,574.65484336594
"82537 Alice Centers
Gregland, OR 71749",SeaShell,35.5309041458986,11.3792571824002,36.6361041190892,4.02945382815219,574.74721966209
"295 Michael Keys Apt. 706
Ericfurt, KS 09476",Orange,33.2472679504775,14.069382336484,38.9933224511557,4.97847579347026,660.425184291414
"38528 Jerry Valleys Suite 027
Jonesstad, NY 74787-2691",CadetBlue,32.0961089938452,10.8048905576417,37.3727621463211,2.69956205497227,375.398455410243
"3286 Lynch Field
Henrychester, RI 41833-7902",LightCoral,35.0392830649097,14.4264910504226,37.3741835048976,3.93061532661329,640.187740008572
"450 Samantha Valleys
Collinsborough, KS 37205-9891",Orchid,32.5505265744216,13.0412445881623,36.6552080839595,3.4562338235263,514.009817848736
"601 Mitchell Estates Suite 922
Port Daniel, WV 83595",Crimson,32.5824935708185,11.739743796166,36.8548108247509,2.18201696982339,376.496840718537
"81830 Katie Squares
Port Austinland, FL 73522-0761",LightGoldenRodYellow,33.2969819246265,12.4910587380188,38.2389408530914,2.70952662692928,484.519809110551
"06392 Matthew Viaduct Suite 000
Lake Ronald, NY 45787-0181",DarkGoldenRod,33.108336148346,12.8923745136537,36.5273883043138,4.59411686460319,614.729637628324
"634 Nancy Shoals Suite 241
South Barry, AR 52307",HotPink,33.9027177944639,11.6688665145539,37.3412661610107,4.25698328967803,567.475010527077
"90089 Eric Well
Nicoleside, MT 95918",Blue,34.5552825867092,11.777772039565,37.9798268600466,3.7842730870783,554.003093429799
"4190 Shelton Harbors
North Christopher, RI 60962",Violet,33.7326483926262,12.1387938771217,36.8538824599208,1.62341960945622,399.983871598123
"3761 Jared Mountain
Nicholasport, WY 51181",Pink,31.6005122003033,12.2229674465461,36.8227532265912,3.41450624030525,479.172851491097
"239 Bush Fall Apt. 906
Riveraville, KY 88906-3319",SandyBrown,34.3189274385422,13.4023318969283,37.2920447052837,3.60608688890817,585.931844297222
"5052 Mccoy Passage Apt. 328
Teresaport, FM 97139",LightBlue,34.0064889183972,12.9562766054322,38.6550945385221,3.27573370518503,540.995739108338
"78787 Mitchell Lights
Matthewville, AZ 30310-0130",Gold,33.5404790601237,12.8841246213448,36.2260416939747,5.0072719865899,628.047803933017
"46954 Melissa Corner
North Amanda, LA 34844",SteelBlue,34.4364258378476,13.3254690961386,36.7686030914801,3.37125811322392,582.491923733811
"45442 Barber Key Apt. 882
South Jaclyn, NM 24367-3001",FloralWhite,33.5516991375401,12.1585852338795,36.5751337761249,5.45396947461171,640.786166398306
"0338 Francis Junction
Lake Alexstad, NH 14302",Green,31.8186165667691,11.2265456635106,35.6699351659582,3.75586938926297,446.418673370136
"232 John Haven Suite 456
Johnsonhaven, VT 90106-0173",PaleGoldenRod,32.3631212941164,12.4611354350067,37.7456077418783,4.66425849723865,570.630098087526
"0859 Audrey Isle
South Zachary, AS 09138",Navy,33.191570884445,9.84612490873623,36.8763132334173,3.80667094856299,423.30833409747
"5358 Stephen Parkway Suite 894
Kimview, MN 17436-4528",Coral,32.1924988277865,13.3254121859823,36.8972946090687,5.04992747465241,616.660286016683
"721 Robert Viaduct Apt. 052
Lake Olivia, MO 93807",DarkGreen,32.6079027193276,13.6772458415238,37.7446996951491,2.87194753615102,530.362468885423
"836 Amy Villages
Hannahside, RI 09207-2616",LightSteelBlue,32.2620031069949,11.6449695463993,37.0268769707943,3.23673281425053,442.363117383864
"909 Hicks Mountains
Gabriellaport, MD 33121",Aquamarine,32.271848280875,13.4850089880771,37.5508804132153,3.08633727231732,511.979859992066
"54051 Jenkins View
East Danielshire, IN 32905-7784",DarkViolet,33.7951249308125,11.6209965075752,38.4194685327455,4.55969908325896,560.443792171763
"24458 Hudson Square
Hallside, PA 68038",MediumSpringGreen,31.6548096756928,13.0144591523552,37.7890363470342,3.01020977796095,475.263423727548
"149 Monica Vista Apt. 908
Jasonberg, TX 19632-8886",OliveDrab,33.0777307945024,11.4669842190928,35.6757276308201,1.80922959177631,374.269674543923
"99902 Scott Road
Joyton, MT 46760-7400",Purple,31.3123495994443,11.6849041923675,38.7170762977314,3.59429509990117,463.591418027941
"74260 Carly Mews Suite 703
Jonesberg, OR 39594",BlueViolet,32.8727386144802,12.0939663553795,36.6207738554895,3.04919574378943,471.602884392892
"3324 Branch Squares Suite 221
Riddleton, OK 34594",RoyalBlue,33.708153408093,14.3256549433092,35.7218273299056,3.63434022407344,626.018672655394
"66636 Jason Parkway
Kellyside, NV 67033",DarkSeaGreen,33.9085650317284,12.9148466345891,39.0688644513398,1.48235964396498,432.472061251416
"Unit 2079 Box 7792
DPO AP 47668",AntiqueWhite,32.3129097459431,9.8244017703894,35.7427791255743,2.92135014081614,356.615567890006
"Unit 0474 Box 0661
DPO AP 48938-3469",Blue,34.3943266484499,12.8077518332347,38.5510302898387,1.81007987641203,467.427848500353
"625 Andrew Locks
Madisonside, AZ 74068",FloralWhite,32.4233047272199,13.0582779271433,37.2638755614486,3.37310467399111,503.217393119107
"960 Miller Union
East Virginiastad, MS 74191-2346",Navy,33.5393963469766,10.5345534994611,37.0347912893313,2.21479751939394,378.473566447901
"4029 Gerald Cape
South Laurenborough, SC 19130-5133",DarkOrange,33.3740169260931,11.1434330779436,35.9463991463954,5.45446327756453,584.218313486681
"6961 Mary Stravenue Suite 857
Hilltown, TX 52813-7703",Aqua,33.7947559448652,10.9828055346629,34.8106314502375,3.20180172217499,451.727863317587
"93101 Shannon Common
South Destiny, ND 30379-2855",Ivory,33.7709000976483,11.1539660548774,37.2403295520788,4.7294845415725,557.634108995729
"449 Amanda Tunnel
Joshuahaven, CO 15377",LavenderBlush,31.3091926408918,11.9471753239418,36.1908332365004,3.20552976450683,432.720717839934
"839 Heather Cliff
South Blake, SC 90412",Cyan,33.6125633549811,11.4705650046658,37.0616887661275,3.80251143879027,506.4238599698
"13799 Cortez Inlet Suite 733
East Stevenshire, AL 32757",Tan,33.3982601295868,11.0378504136559,38.6173344536885,4.11634046713181,510.159817279105
"581 Gilmore Port
Heatherville, MS 20879",PaleVioletRed,33.6225918404558,11.1673568974973,35.6265873309631,5.4625007641299,587.57479948064
"0001 Mack Mill
North Jennifer, NE 42021-5936",LightPink,30.4925366965402,11.5629362466526,35.9765649717404,1.48161662685536,282.471245719914
"634 Robert Hill Apt. 800
Coxtown, OK 32430",Thistle,31.9048571310136,12.2277282796867,36.9859134760861,3.77142013189155,473.949857422816
"Unit 7029 Box 3429
DPO AE 56975",CadetBlue,33.0264203526517,13.1868128730012,38.0669296018693,2.89829957788864,489.908053097535
"USS Beasley
FPO AP 50556-7615",AntiqueWhite,32.9751929029639,13.3944517889421,37.8069776698466,3.56904651585852,541.972203758259
"109 Jessica Manor
North Patriciashire, PR 84726",GhostWhite,30.8162006488763,11.8513987430731,36.9250430388786,1.08458530302212,266.086340948469
"036 Mary Drive Apt. 581
Port Brandytown, FL 66143",DarkOrchid,33.9140151173224,12.2665038389476,36.5750309757901,3.02347444604555,494.687155810285
"14548 Hayes Isle Apt. 436
Garciaville, IN 65366",DarkGray,33.3026722080157,13.4592222898325,36.3395210102373,5.56638489205681,689.787604174719
"08111 Barry Highway
Bentonberg, GU 13706",Gainsboro,31.9120759292006,11.7929718219615,36.2578191185019,2.39516812997914,387.534716305708
"508 May Highway
Port Jacobview, MN 31932",DarkSalmon,32.4085589573344,10.9857401523543,37.3683912407273,3.5048334855203,441.896631517886
"9781 Lopez Spurs Apt. 300
Fitzgeraldborough, MA 89035-4317",Ivory,32.6446169057689,12.6375571593643,36.5170857636486,5.22668771253211,604.841318821223
"190 Kelley Burg
West Juliaport, IA 35826-8163",MediumSlateBlue,34.102278508741,8.5081521760326,35.4624000810462,1.83821070225011,302.189547809652
"Unit 7502 Box 8345
DPO AE 53747",Cyan,33.2485062031542,11.6565920338518,36.5486051546189,3.36341139378574,479.614811673143
"49352 Avila Terrace Suite 624
Amandaland, GA 99736",SeaGreen,34.7290801656306,11.9668980767806,36.547596276991,2.95744875650368,506.132342437705
"093 Larson Ports
West Kathryn, OK 91243",Purple,30.3931845423455,11.8029857776031,36.3157631518034,2.08381419203467,319.928869803194
"43382 Heather Meadows
New Lisaburgh, WI 19151-0302",LightBlue,33.3841105711181,12.677401437121,35.622530591606,3.68084733817478,528.309225031223
"686 Baker Fords Suite 893
East John, IL 50171-9547",Brown,32.8784743656577,13.0325349759432,37.8709520541616,4.69373205798386,610.128033130398
"456 Eric Views
North Amanda, MS 98876-3102",Chocolate,34.501417852784,12.447617454057,37.5345302406772,4.00835223463459,584.105885049353
"740 Marshall Squares
Davidbury, AL 94251-0846",Thistle,33.5664743895901,12.2356592451085,37.2775733761951,2.53204406150789,466.421198821744
"9991 Macdonald Squares
Vasquezborough, WY 73586-4597",Purple,32.8487928288471,10.9731620843173,36.6095071542632,2.8709869096997,404.824528872687
"363 Kathleen Underpass
Ashleyside, PR 98964",MistyRose,33.5318601306132,13.6657697942678,36.9002207616261,3.51568825620233,564.790969007921
"63010 Reyes Creek Apt. 569
West Catherinetown, MN 67491-6816",Indigo,33.4190673454833,13.391120179234,37.194191046464,4.06991661858986,596.516697973153
"66340 Michael Lane Suite 878
West Brian, LA 69137-1147",Gold,32.4954187736543,12.9683256109807,38.2961103727783,1.20048385675667,368.654784947064
"4475 Lopez Stravenue Apt. 690
Smithchester, NV 84347",PeachPuff,33.6740274750146,12.9688931305271,37.3331074182971,3.22945090446699,542.412476729399
"229 Eric Mountains
New Caleb, PA 00396",LightSalmon,33.2646320731639,10.7321313403037,36.1457917124822,4.08656633848599,478.262126396836
"3976 Tom Streets Suite 438
Port Davidtown, AL 55334-2369",DarkOrange,32.7624559603095,10.9523533804587,37.6462917874308,4.019470351595,473.360495571661
"06103 Erik Fields Suite 781
Jonesmouth, GA 49931-3078",SlateBlue,33.4794716018816,12.6088887937003,37.2293945162766,4.20590388953348,559.199047954419
"510 Michele Port
East Angela, HI 23618",MintCream,33.7852072057332,13.039511025285,36.3127265715404,2.01819462928731,447.187644305419
"2064 Poole Groves
North Chrisland, SC 78169",NavajoWhite,33.2171878428989,10.9996836610859,38.4427666868051,4.24381281672618,505.230068282071
"57120 Frank Keys
Jerryborough, DC 81028-0939",Tomato,31.1280900496166,13.2789562285977,37.3871805265656,4.62607529195196,557.252686747055
"6734 Perez Trafficway Suite 395
Nunezland, NC 83245",DarkSeaGreen,33.3695173560877,10.6279492261563,38.0403136666407,3.00295702283384,422.368736606827
"649 King Extension
North April, NY 54175",Lavender,32.8378930532392,13.1851811673685,35.9215951888993,1.8235951829918,445.062185508925
"732 Heather Place
North Michael, VT 92527",DodgerBlue,30.5743636841714,11.3510490112508,37.0888465796833,4.07830800165164,442.064413758066
"8248 Parker Overpass Apt. 024
Lake Pamela, WY 44322-1735",Wheat,32.2745938303392,12.9548114549379,37.1088163801084,3.68991661544759,533.040060178812
"15298 Erickson Shore Apt. 056
South Patrickfort, MD 16503-3145",MediumVioletRed,33.1442339998765,11.7370406352724,37.9351890459592,2.19013218538005,424.202827099033
"4835 Jessica Walk Suite 205
West Jacob, NH 93681",Magenta,33.4855197629536,11.8873453020618,35.8624470778816,3.20675669758687,498.635598489176
"920 Anderson Extensions
Greenfurt, GA 19316-3498",SeaShell,31.9764800614613,10.7571309261144,36.5958679458746,1.97700712784306,330.5944460341
"4301 Park Lake Apt. 158
Spencertown, SD 45934",HoneyDew,32.1338624098483,11.6126507695703,39.248803904335,3.34924538252718,443.441860062462
"52326 Townsend Centers
Lake Williamburgh, NJ 70568-7463",LightCyan,32.3025531031114,11.9790614839153,38.2690606914702,3.53286157955648,478.600915944333
"157 Linda Roads
New Jimmyshire, MH 51942",Khaki,31.8279790554653,12.4611474446654,37.4289973693919,2.97473681508324,440.002747546942
"3687 Sarah Ranch Suite 919
Gainesfort, AK 05665",Crimson,32.0180740106321,10.0794634519524,38.0706642585136,2.61816531039608,357.783110745315
"314 Kidd Run
Johnfort, KS 46546-2732",White,32.9974590024917,12.5892405610615,37.3322407465533,2.80401369269039,476.139246872566
"06307 Scott Spurs Suite 161
Jessicaburgh, NH 26093-5908",RoyalBlue,31.8164283341993,14.2880145907663,36.7738613699308,2.9644978762354,501.122491503656
"3485 Anthony Street Apt. 119
Mikeberg, FL 32602",DarkViolet,34.4615147396646,11.9171156955878,37.7666867733247,4.35088784372447,592.688453202168
"91542 Jessica Springs Suite 255
Thomashaven, MT 39239-3790",DarkSeaGreen,32.342796231668,11.4096446163657,35.7777821706609,3.87243204186891,486.083425502993
"410 Gonzalez Corners Apt. 187
East Stephenport, VT 22771",Navy,32.3027483733905,12.8153926486103,37.9578098345475,4.61542630652765,576.025244125117
"407 Blake Ways
Port Davidland, WA 78438",Gray,33.0664406562826,11.6732292541013,37.8406550775067,2.72720945375887,442.722891574271
"1583 Anderson Coves
East Rebecca, NH 27212",Purple,33.8946403884655,10.6105365197075,37.9773887379797,3.53712387990221,461.79095906141
"32303 Baldwin Causeway
South Robertside, HI 58126",RosyBrown,32.7656645875066,12.5065481903279,35.8234666664228,3.12650948966,488.387525780145
"395 Summers Courts Apt. 413
Coopermouth, IA 21205-1079",White,33.7698123716514,11.3044623074229,37.833971728599,5.13781674595098,593.15640148222
"0360 Pearson Dam Suite 263
Lake Shawn, UT 65986-4190",MediumTurquoise,31.8124825597243,10.8869211809517,34.8978276883113,3.12863885574463,392.810344983797
"74839 Michael Plains Suite 356
South Austinshire, ND 40309-1424",Bisque,32.0085045178551,12.0958894850935,36.377509034341,3.17895240505345,443.197221028755
"27032 Michelle Forest
Morrowtown, ND 14749",SaddleBrown,33.3043366179898,12.6926614297394,37.3335906133387,3.82737591510757,535.480775189642
"01512 Hendricks Rue
East Pamela, PR 46481",YellowGreen,32.1898447292735,11.3867755512807,38.197483248399,4.80832037286916,533.396553786843
"5527 Hogan Road
South Jeffreychester, MA 28632",LavenderBlush,34.9356051056443,10.7284185393778,36.8811924074717,4.04851008728921,532.127449109701
"7346 Jennifer Green Suite 148
Wagnertown, MT 65972",IndianRed,33.5516506079795,11.9368951598421,35.9002527821582,4.54333241329309,558.948112387906
"37216 Krista Drives
West Andrew, DE 70036",DarkKhaki,32.3869686746319,12.717995102314,35.1288223531212,3.48106213312517,508.771906741518
"1094 Bentley Forges
Lake Antonio, MA 29181-3664",SaddleBrown,33.3445086851973,10.9698028741062,35.9745781075859,2.62762497143441,403.766902095617
"922 Hampton Path Suite 198
Port Jasonmouth, FL 46623",Orchid,33.6727578867203,13.4205457422012,37.7636904028034,4.79431226340283,640.584061898441
"0833 Brian Canyon Suite 566
Anthonymouth, VT 01329-7541",DarkCyan,34.0020709226216,11.8546819211021,37.4918922104069,2.76186192630142,461.628278391086
"577 Peters Turnpike
Loriport, MA 60572-1669",Aquamarine,32.6553970422319,11.9188597093245,35.716269159517,2.15967602298883,382.416107865475
"0281 Dale Wells Suite 656
East Joshua, ME 73389",Brown,32.0542618511848,13.1496695579914,37.6504002034574,4.19561441267513,561.874657668983
"13164 Miller Camp
South Deannaberg, ID 85433",DarkMagenta,33.2287722696956,12.6853938998481,36.0489862503669,2.13940300448598,444.57614413373
"389 Joshua Stravenue Apt. 983
Martinezland, MN 29049",Cornsilk,32.0775900443291,10.3478769456616,39.0451556963881,3.43455972254092,401.033135219106
"497 Julian Brook Suite 872
Hillberg, FM 87927-5760",LightSalmon,33.9810055797878,9.31628920437382,36.914951545414,2.86842818163975,384.326057137516
"78297 Brown Street Apt. 786
East Taylorfurt, AK 97246",Chocolate,34.1795175679668,12.5815477299145,35.444264696394,3.13706897548068,527.782995756052
"2595 James Creek Apt. 571
Millerberg, HI 82236",PaleVioletRed,32.6027389804201,11.764447589453,37.922703809566,3.52580641219522,482.144996875768
"97686 Robertson Cape Suite 607
Port Veronicaside, NE 47293",Wheat,32.030549716213,12.6442021188637,38.0018274675237,5.03810749384487,594.274483418612
"9863 Dawn Court Suite 429
Lake Connie, MI 12238",OldLace,33.1003577507729,11.8321122314837,36.8414916380549,3.6122391519937,502.09252790232
"51173 Curtis Cliff Apt. 727
Ramoston, DE 32714-4579",SlateBlue,32.9905990429154,10.4412350616032,35.9389625024033,2.89507516280436,407.657178759326
"939 Watson Run
Staceyberg, VT 58376-0454",Orchid,34.3858202929954,12.7297195104233,36.2321098025842,5.70594071662084,708.935184866982
"368 Morris Ports Apt. 735
New Lisaville, GA 34271-8632",MediumAquaMarine,34.3571962682044,9.47777760795972,37.9060145201443,5.0470225513951,531.961550545165
"16338 Scott Corner Suite 727
West Alexandra, AR 54429",SeaGreen,33.7051127975019,10.1631790600526,37.7630410815452,4.778973636035,521.240780235795
"Unit 1609 Box 3480
DPO AA 95185",MediumSpringGreen,32.4042950459836,11.6089979362215,38.110456906825,2.96655888465992,447.369027199331
"486 Adams Hills
North Walter, MS 18124",LightSeaGreen,31.8293464559211,11.268259230574,36.9569654250941,2.6689197733345,385.152337987975
"69279 Stewart Mountains
South Pamela, KS 22541-3414",DarkKhaki,31.3662121671877,11.1631595429133,37.0883193643348,3.62035458880409,430.588882556485
"0128 Sampson Loop Suite 943
Hoffmanton, MO 02122",SaddleBrown,31.4474464941278,10.101632204781,38.0434526508413,4.23829618841273,418.602742095224
"89301 Kylie Crossroad
Petersonberg, MH 23834",Turquoise,33.5829468370233,12.761531278201,36.9081896237368,2.4793398232087,478.951404757886
"0554 Powers Curve
Nathanchester, FL 06878-6336",AntiqueWhite,32.397421944309,12.0553401613301,37.6854654872155,3.50696757363526,483.796522061493
"770 Katie Walk Apt. 585
Port David, MN 52850",GoldenRod,35.037449961576,11.9359349665592,35.7839237445029,3.31015034657686,538.941974531203
"0506 Pitts Forks
Woodsbury, AL 98082-8186",Teal,32.7849402326341,12.4512000124383,36.6657913692487,3.53580246787383,486.163799066632
